word,semantic_change,frequency,polysemy
rebroussa,1.046529281197702,118.5,0.7105039124061829
mourons,1.0465167173342973,125.33333333333333,0.6492400384789768
gonzague,1.0465115441125104,10052.0,0.3260668236251178
bondissant,1.046474836301871,426.7142857142857,0.6958684753129614
susceptibilité,1.0464471008925118,275.75,0.6732694175318551
décédé,1.0464285528502848,107.0,0.6815974423052239
marmot,1.0464056765504333,148.66666666666666,0.754024812539376
littoral,1.0463905182590094,772.75,0.5691586838823848
construit,1.0463885137223394,404.77777777777777,0.6903189475142059
commençâmes,1.0463650843608177,100.0,0.7542038086438266
impérial,1.0463550060840756,492.42857142857144,0.6782902145430472
messageries,1.0463414861170044,190.5,0.7296861616443127
complément,1.0463404801366778,133.75,0.7596858193108391
armateur,1.0463165588028975,247.0,0.6517792700565163
ciré,1.0463114311282058,169.5,0.6219249024182076
pressèrent,1.0463075352014028,137.25,0.6864365651557482
innocentes,1.0463059839844673,281.0,0.7232026586852897
tuera,1.0463028787914868,415.6,0.6714962211237784
infernales,1.0462652030750657,157.0,0.750681409891258
disposaient,1.0462573203825931,172.0,0.7189803718541155
maintenue,1.0462472698928251,234.0,0.7035670345114062
émis,1.0462405429444992,125.0,0.72253974627639
philomène,1.046239148080511,240.5,0.5288357114839104
pairs,1.0462387494849326,419.75,0.6141046306949252
carrosses,1.0462341764152698,208.66666666666666,0.6728263162976078
complaire,1.0462260091106699,167.5,0.7344665257356153
prévoyante,1.046206155935245,141.5,0.6450666512427757
roide,1.0461968639061976,489.0,0.6843810787372301
chèvres,1.0461551852666082,395.2857142857143,0.5147973657401376
délibéré,1.0461494993396803,193.0,0.7215347697168202
personnellement,1.0461214690814937,356.5,0.7480579458658936
engourdi,1.0461205741204815,197.0,0.6702875288889946
poumon,1.0460640343088097,124.0,0.6750998640947191
apaisée,1.0460493231829884,220.5,0.6956901003298239
effronté,1.0460436019302364,260.0,0.6313942434417843
chagrine,1.046037656621003,227.2,0.7131431550295797
comédiens,1.0460068287229851,461.5,0.6573161263192331
breulh,1.0459915274131726,747.0,0.5401497006163951
admirations,1.0459808756550797,135.5,0.7161167857991707
humiliations,1.045960454307979,265.1666666666667,0.5504521972016642
marville,1.0459589802092482,340.0,0.6327300493508445
queues,1.0459378104286816,235.66666666666666,0.7289818868702244
gratuite,1.0459209009283637,103.0,0.7157782355965572
brosses,1.0459143439970724,169.0,0.6761009432084858
grondée,1.04590646146466,142.0,0.6358409879723348
accroupi,1.0459034579702928,323.8333333333333,0.685385112023556
hâves,1.0458965832295282,109.0,0.6487742755854097
réprima,1.0458960575527398,202.0,0.5623990285351905
alléger,1.0458913388200315,167.0,0.7153142340698814
désagréablement,1.045868971870572,175.0,0.7264200898685662
paletots,1.0458493742629522,120.0,0.6330411280274347
devrai,1.0458397544119467,182.25,0.6194527141676378
rêvant,1.0458349036134251,501.1666666666667,0.7354048921317623
emplissant,1.0458324623231594,175.0,0.7311412802468089
pâtre,1.0458298213746324,320.6,0.6724720604022331
désintéressé,1.0457812146881857,295.8,0.6083266712266826
traitements,1.0457663129736163,332.25,0.6666797695183768
glion,1.0457468098380185,198.0,0.6803030993018246
limon,1.0457439593215685,153.0,0.7389754707462185
assombrit,1.0457260404068198,216.6,0.6264929070022845
rabattre,1.0457114191902024,189.33333333333334,0.7377792518508728
sautai,1.0456273068006925,179.5,0.6571209747200649
artifice,1.0456118683825573,387.7142857142857,0.7374916243946306
trottait,1.045607181271982,195.0,0.7016018081558854
détour,1.0456011727731513,673.3,0.6936388327635845
pologne,1.0455872804641064,498.25,0.5480523003839647
journaliste,1.0455738463191633,612.5,0.6695950636614665
viendrons,1.0455347186559396,134.0,0.5685105343297866
polaire,1.045514396237552,186.0,0.6910264142658512
parcourant,1.0455082546545493,313.4,0.7310379845577926
entrepont,1.045502458760164,190.0,0.6629655032390783
confrontation,1.0454865353160028,143.0,0.6900424807592127
kilos,1.04547226248186,151.0,0.3668490284275684
exercices,1.0454592385581136,463.44444444444446,0.7196546904353245
brigand,1.045440386728506,888.6666666666666,0.63419193571334
teresa,1.0454354742117262,207.0,0.7038567468743577
grottes,1.045421703738514,270.2,0.716254695383477
daigner,1.0454117055806231,155.66666666666666,0.6745153679858186
pensive,1.0453935909974221,517.1111111111111,0.5742470899812336
subies,1.0453868396510555,183.0,0.5185082545384787
impudence,1.0453857464867937,298.0,0.6629172354409107
aire,1.0453825781636104,250.2,0.7297304733683234
condamnées,1.0453524243561545,129.0,0.7002507280205852
modifié,1.0453472335377985,281.75,0.6930254283175149
massa,1.0453420127698867,528.0,0.4473648503464996
mensonge,1.045331672371969,1226.6363636363637,0.6112382396284093
indisposition,1.045331074897451,311.1666666666667,0.6872986721311323
jugera,1.0453032250538556,174.5,0.7414519562154888
céline,1.0453022737583417,1165.3333333333333,0.6239798298696037
amusante,1.045279916722271,213.0,0.7033156957744033
parcourue,1.0452661948099937,235.5,0.7367171365918812
écartées,1.0452582285226615,233.33333333333334,0.7110318738254465
épanchement,1.0452406890161203,206.0,0.7032388914950262
proféra,1.0452382694735427,224.0,0.6313238383034124
préservée,1.0452287566253724,103.0,0.6612363571976724
communique,1.0452252992063682,240.2,0.7335942638661394
devinent,1.045222912917649,105.0,0.677045370889352
captain,1.0452193995383006,317.3333333333333,0.6021133168185657
volte,1.0452183122160086,216.8,0.7349749842743453
empêchera,1.0452135430599514,401.1666666666667,0.6490563876869037
présomption,1.045210110637672,163.16666666666666,0.7297818543702882
apercevrait,1.0452036375657032,141.5,0.7566435932327666
infructueuses,1.0451883571085028,161.5,0.5918899257560917
brilla,1.0451540784770283,505.4,0.5940736459736331
colla,1.0451403664453514,284.5,0.6636176034598772
consentiriez,1.0451301931824195,102.0,0.5378590117741198
envolèrent,1.0451281814769495,114.0,0.6439261042368962
étudié,1.0451100516335106,475.44444444444446,0.7017683086722529
alouette,1.0450973312509837,279.5,0.6000286228583466
frugal,1.045093479039697,196.0,0.5648094467495394
évité,1.0450769486929323,317.4,0.6993013806568014
méprisait,1.0450720659334771,255.71428571428572,0.7397685920409597
mobiles,1.0450077396234703,361.875,0.7517788837133074
exagère,1.0449854809607269,155.75,0.7243201630089027
reconduisant,1.0449539779417423,116.5,0.7115995403536224
foncée,1.0449401992811918,124.5,0.6745022870412509
canonnade,1.0449333055212848,195.0,0.6276874967807555
insinuation,1.044917121024118,114.0,0.7201591593574345
répétées,1.0449128511296135,225.5,0.6887463020322879
conservée,1.0449112779724405,272.6666666666667,0.7477945993496057
sand,1.044901002126488,2196.0,0.3498180656044645
entraves,1.0448920248924563,183.5,0.7552105112206128
gardais,1.0448688257308445,138.25,0.6238721576624118
harry,1.0448134961362365,1019.5,0.4715519455861848
dîne,1.0447594877549162,366.4,0.6501562321118077
broder,1.0447581821308556,155.25,0.7302953930838976
vibrations,1.0447555302285807,194.8,0.6657858862098818
remporté,1.0447547848632228,215.0,0.7123152604438823
verdâtres,1.044751674851618,194.5,0.7515732752314523
ramassait,1.04474639266502,196.6,0.7571844111365071
remerciai,1.044739778013147,142.0,0.697847152650088
chaleureusement,1.0447362548811676,232.5,0.6305201592449465
publia,1.044723135424377,128.0,0.6394705102731185
pouvions,1.0447112558484868,403.2,0.6128574505072389
chiffonniers,1.0447080930188744,179.0,0.6885419856231343
rendez,1.0447031388801251,2411.1428571428573,0.6980446290264555
elsa,1.0446874661199543,807.0,0.4725746861611119
tonnes,1.044683503867482,256.0,0.566669113252035
offrira,1.0446623799519492,141.0,0.6752412568705726
latitude,1.0446581823803696,486.3333333333333,0.5324858790349036
épave,1.0446505463656772,417.3333333333333,0.6504801022716121
forgerons,1.0446449843896701,130.5,0.6430128078916538
planer,1.044644325268331,190.8,0.721479845676198
vitreux,1.0446160555432185,127.75,0.635212907472847
métalliques,1.0446035970995555,168.0,0.7561986646999748
convulsive,1.0445912193646554,209.2,0.6657491131633788
aigri,1.0445654160989353,128.5,0.7172946840039651
pluvieux,1.0445324303923638,141.0,0.66394559390639
inutilité,1.0445305278126977,267.2,0.6892929073722565
emplir,1.0445141504780966,283.4,0.700003451181429
scipion,1.044512045151775,258.0,0.6015610026507242
renonçant,1.0445045645799385,195.75,0.7319014299135174
panaches,1.0445033003777535,166.0,0.7157420916909133
intrus,1.0445015252963883,238.0,0.7671033340039941
chutes,1.044492815676761,261.0,0.725501561702397
obtenait,1.0444714054203799,240.2,0.7305874001825343
tressaillirent,1.0444624587541471,232.75,0.6512662442902476
allongées,1.044456849304865,151.5,0.7223164233194694
apprêter,1.0444564486504209,125.0,0.7430945634281241
ragastens,1.0444448982274994,2156.0,0.3257250825070543
caractéristique,1.0444419500034385,235.2,0.7347761538466537
zones,1.0444279985669573,166.0,0.6797137433155369
ténébreuse,1.044427671284012,265.75,0.6891939525024887
chantier,1.0444088068902464,444.0,0.6932574303651593
titien,1.044395194571522,136.66666666666666,0.6834500119878538
rougie,1.044388483469189,145.8,0.7087135587440825
insoucieuse,1.0443723226447446,129.0,0.7007035087260783
délier,1.0443613493067891,202.0,0.7118096037590962
masque,1.0443606688688227,1438.8,0.7102309443053234
effrayantes,1.0443338117636585,283.2,0.7014476354539253
cérizet,1.0443177667135954,458.0,0.3825864155760229
villégiature,1.04429180002297,230.0,0.7131171144973483
quinzième,1.044287331329851,264.5,0.4971270852472211
lançaient,1.044283900797758,350.6666666666667,0.6637606149415075
séduisantes,1.0442625472197977,147.0,0.708208754326535
signalée,1.0442487455858176,163.5,0.7197282961904475
contractés,1.0442429755546394,278.0,0.5582001284599186
dansa,1.04423604809061,168.33333333333334,0.6712361777480179
dorénavant,1.0442212728094353,194.0,0.7426976198103421
broncher,1.044217667582966,160.0,0.7605856821713697
orfèvrerie,1.0442031476292337,106.0,0.7236357424745733
rejointe,1.044191868942841,132.0,0.6786462373473292
trottant,1.0441897027647216,121.0,0.7058137323686002
savons,1.0441862082968778,1069.090909090909,0.7048210263661532
pilotis,1.0441069084013828,178.0,0.7000847326619712
signale,1.0440967695810426,125.0,0.755501716423432
muscle,1.0440888211093917,132.0,0.6981726046285527
proposant,1.044084528606775,170.0,0.7639646430338733
ouvrez,1.044083941334737,574.4444444444445,0.6325213900030725
commencerons,1.044057862083345,111.0,0.522230324876734
manie,1.0440570487060283,512.6666666666666,0.7445739049736906
travaillerai,1.0440560477798388,196.5,0.5922476065327069
rentrent,1.0440394685596193,174.75,0.7373907639152121
facettes,1.043989907936023,105.0,0.6679221714393011
installant,1.0439734193763612,105.0,0.6286515129396167
éruption,1.0439031720499634,193.5,0.6012787461944868
bordaient,1.0438926349009474,251.8,0.6568509520322469
hectares,1.0438585953283748,285.0,0.37076894338438315
énigme,1.0438520017792936,548.2,0.7291135215953177
vienne,1.0438442441245703,1309.8181818181818,0.6713704892126734
lisa,1.043824251477609,646.0,0.4116530619290452
revînmes,1.0438148870194757,106.0,0.6660947121184789
désoler,1.0438130679784803,181.0,0.6993019749208684
assisté,1.0438078010620235,751.7777777777778,0.6881080994165667
custine,1.0438063777808977,290.0,0.5507071637219207
tressaillements,1.0437955693898295,235.25,0.5833685072532433
espèrent,1.0437803876278422,157.0,0.6401021160370155
silhouettes,1.0437751577354992,267.7142857142857,0.7092338088113675
chassait,1.0437665482693768,429.8,0.7050933954450697
tâtonnant,1.0437644598782028,162.5,0.7152282986804731
florette,1.043720271036572,294.0,0.7169405337923308
disponible,1.0437115734086055,102.0,0.758823199206087
invocation,1.0437003924251953,140.5,0.6798711337797003
arrêtent,1.0436999435538727,318.2857142857143,0.7326578079859761
conciliabule,1.0436928670916799,141.5,0.7603087747500417
traîneau,1.0436255934415561,955.0,0.5058079200221884
resplendissait,1.0436056433218686,204.5,0.6711967459862959
isaac,1.0435805419815243,164.5,0.5071660481251314
local,1.0435763105132767,250.0,0.7522774922598702
gretchen,1.0435660402302487,1326.0,0.592502846261933
introduite,1.0435634382446501,237.0,0.7041724198394308
trottoirs,1.0435334021353442,360.4,0.6597380805001869
stylet,1.043526444790762,264.75,0.615479689143711
lorraine,1.0435209535278702,620.5,0.626931093404514
buridan,1.0435129719790204,964.0,0.6819367366936632
insoutenable,1.0434806885417511,142.0,0.6882169647541881
fredonnant,1.0434295835479854,168.0,0.5588612744543986
cèdres,1.0434200260642292,167.0,0.5772123691760224
proposé,1.0433642623539057,476.0,0.7199449828521709
suivrez,1.0433485566548035,117.0,0.6737569648596411
parfumés,1.0433457251704228,108.0,0.70071441418239
gand,1.0433452772501188,280.3333333333333,0.5410843400925149
poèmes,1.0433172203149388,224.0,0.7071501734885259
brown,1.0432980713603586,380.0,0.5219034393860027
apportes,1.043282666639015,127.66666666666667,0.6042415906012312
élise,1.043269031693526,150.0,0.6022087738137833
espagnoles,1.043241506009491,227.0,0.6635306610691185
pierrette,1.0432330984261804,211.0,0.6371572578232825
compères,1.0432080378115693,171.0,0.7515509899426404
if,1.0431988419634834,183.25,0.4540517119835348
attirés,1.04319258451029,346.6,0.7426096615489312
éclaircit,1.0431813531222136,173.0,0.6904779035081252
conservant,1.0431743705960597,289.2,0.7376493463560918
pendus,1.0431515187698293,330.6,0.7144159149414266
paphnuce,1.043116481557903,152.0,0.7230946558252555
investi,1.0431103711041645,149.5,0.6969967344918679
malvina,1.0430871798491523,316.0,0.7066446329932127
rigolo,1.043085946591785,561.0,0.7296522812404738
convulsion,1.0430851206123575,195.6,0.6631900711643647
imitait,1.0430816577846282,147.5,0.727542590161296
restituer,1.0430563442035488,222.75,0.7217027396661967
répandaient,1.0430503183874271,213.75,0.674843975924574
dénuée,1.0430047701831509,116.0,0.7359024825352256
ruisselant,1.0429864006499932,283.5,0.551058991881613
conjugal,1.0429681048337462,409.2,0.7272098078638046
catastrophes,1.0429631808435893,306.8,0.669813033223441
gerbier,1.0429533466293242,117.0,0.7329748105415919
turbulente,1.042942035236819,171.0,0.6911321451753681
rhin,1.0429131124267177,1006.5714285714286,0.6139040033992469
vigneron,1.0428967021497069,259.5,0.6974529830917939
amplement,1.04284278943808,275.2,0.7395969983815129
débrouiller,1.0428233886299372,186.0,0.7147117862679839
fondée,1.042822610037595,314.3333333333333,0.7170066707815669
assurés,1.042812856116972,228.4,0.644117083643721
entendues,1.042804307568727,268.2,0.7039033999522231
mollement,1.0427989844489316,329.22222222222223,0.6825747618623489
enivrantes,1.0427973484424782,126.5,0.6823625812262248
beaurepaire,1.0427934097253384,217.0,0.6097032972221921
conjuré,1.042754574540301,114.5,0.7159152123738228
confondant,1.0427521551876318,139.0,0.7615881887651371
abdication,1.0427371279799371,271.0,0.6550269568167223
nick,1.0427168398994249,1488.0,0.4533171440195754
divertissements,1.0426946649081643,189.0,0.7357303091581373
emportent,1.0426873691766956,143.25,0.7581355634604414
fermèrent,1.0426556656248345,344.0,0.61956367583981
tsin,1.0426342715053956,607.0,0.3170591621861899
pupitre,1.0426158633226095,380.1666666666667,0.6541726747416902
consultations,1.0426157804257248,138.5,0.687527574116751
palpitations,1.042613434580111,184.5,0.6785309109061688
gratis,1.0426107134982652,265.0,0.7475347162831206
narquois,1.0425420449560852,319.375,0.6224231994470909
déposée,1.0425368363398628,288.75,0.7260003556294973
ornière,1.0425135493526625,106.0,0.7264744693797394
défoncé,1.042505951479626,135.5,0.7425662563155013
appareiller,1.0424870661509018,107.0,0.623867041036197
muller,1.0424802683535066,257.3333333333333,0.6611117134203797
emprunter,1.042443576910022,464.8,0.5618304485616339
perles,1.042427868124619,1009.3,0.5526910697571227
rappellent,1.0424255145764816,257.25,0.7533664939009226
ardent,1.0424254320302302,1141.1818181818182,0.6794187933866549
adorables,1.0423919815282705,317.2,0.7142214882131931
courent,1.0423728831580124,405.875,0.7459621098024499
croiriez,1.0423585810171219,347.3333333333333,0.7059526841714829
fouets,1.042317990631579,118.0,0.6811301239448051
cueille,1.0422964242125878,161.0,0.6519006862544383
cidre,1.0422485102703134,463.6,0.45823573779867954
touffus,1.0422270791163468,183.2,0.6196527065714869
bourgeons,1.0422266823066522,173.0,0.6742424837063977
âge,1.0422091082683296,4554.8125,0.6801017641777707
oserai,1.0422037648929645,308.1666666666667,0.5987116985628247
précipité,1.042201855597924,551.8,0.7550276049105626
dogue,1.0421806675641818,206.5,0.6537990735645693
préoccupation,1.0421689631737248,949.1111111111111,0.6584614890046487
mannheim,1.0421664080346418,150.0,0.6634816662059912
haussmann,1.0421608947496166,135.0,0.536487573445914
chinian,1.0421548472911075,252.0,0.4041648327740162
composés,1.0421268379791357,139.75,0.7602954509234259
trouées,1.0421136226921195,144.5,0.7233544445757086
pharaon,1.0420786514463143,311.5,0.5939219255909365
rocheuse,1.042041571836179,143.0,0.6051679198687376
couples,1.0420411125585451,357.6666666666667,0.7200568640434987
verbe,1.0419880736878155,218.4,0.7232374738935714
éparpillés,1.041983550855224,124.5,0.7610269376068234
averses,1.0419614442471317,130.0,0.6497639324914021
changeaient,1.0419544665720573,145.5,0.7626943030370659
accrochait,1.041942617520484,217.33333333333334,0.7476376638571711
légalement,1.0419423386026008,196.5,0.7448278185799685
endurci,1.0419298341766527,196.0,0.6870927218084774
trempées,1.041924482100787,150.0,0.7384984594113229
soieries,1.0418997734667872,147.0,0.669858765612992
plates,1.0418808319672965,424.42857142857144,0.6946155689286766
précéder,1.041849732982896,184.75,0.7296157840119942
fissures,1.0418384188812975,143.5,0.7190872951232921
déduction,1.0418354174411983,113.5,0.7155769225451893
août,1.0418261517793472,922.7,0.4320005370628521
maximilien,1.0417894257187719,994.5,0.6231609331242344
railleusement,1.0417695279829864,104.0,0.702546419605474
charenton,1.0417553257562855,239.25,0.6784642315416758
oeuvres,1.041750170693605,195.0,0.7333239397035555
bouleverser,1.0417498734931465,193.8,0.7064252771460336
épousée,1.0417377339342389,389.1666666666667,0.7122959304856061
forfanterie,1.0417173455710869,134.0,0.7073895311091163
liards,1.0417024167180955,174.5,0.6742835860013364
sacrilége,1.0416776784655837,186.0,0.5556538080320592
produisent,1.0416775382705212,296.0,0.7138658294604536
rochefoucauld,1.0416774612031363,274.0,0.5986124208298789
portefaix,1.0416660675753096,235.0,0.6822300304407007
ottomane,1.0416504448220754,186.5,0.5609530905393729
graduellement,1.041640753313332,220.4,0.7530770719829054
hollande,1.0416402345468532,457.0,0.5702329464758141
mézières,1.0415887093514635,100.0,0.7284807144896139
prieuré,1.0415745764358009,211.66666666666666,0.727846588746818
philosophiques,1.0415744760899908,208.8,0.6625698861014054
morsures,1.0415715720109113,181.5,0.7120753020070745
urgentes,1.041567307800818,153.0,0.6434666636469446
infliger,1.041559036495862,246.0,0.6346396516983438
groupes,1.0415438219327562,1142.7,0.708652314529571
guyenne,1.0415436942556682,106.0,0.7498820094919225
campait,1.0415279401820572,101.0,0.6682964670738588
approches,1.0415254535056866,279.8333333333333,0.7374889513073662
cultivés,1.041508830405952,173.0,0.5615862942979942
parvient,1.041481971431271,241.6,0.6445710542912316
démasquer,1.041465036960027,202.75,0.6698205176736353
coqs,1.04144674134603,192.5,0.6303534576976128
pénétrée,1.0414377856529717,207.0,0.7107181930182752
barrant,1.0414288875034026,133.0,0.7479593997434582
bambous,1.0414120992383737,188.2,0.7222547117731388
visiteuse,1.041398926020776,296.2,0.7383390291969576
étouffant,1.041393165196469,419.6666666666667,0.6400236364996889
tourbillonner,1.041387294616612,143.0,0.7291828397210558
papillon,1.0413658097244312,449.7142857142857,0.6921855918485738
reconnaissants,1.0413493651251673,132.25,0.6775662507836564
ahurissement,1.0413020866415668,191.5,0.7322038634464404
vaniteux,1.0412983458817577,272.8,0.6489226660870402
biais,1.0412975954066732,261.4,0.7563025371004103
maubert,1.041297512870579,506.0,0.6822731471178991
élysée,1.0412879506501984,106.0,0.6793100995693031
éva,1.0412756538964865,1027.5,0.7178564882934475
bette,1.0412575911643642,292.0,0.3487250806005327
faction,1.0412494653513986,387.875,0.764774937297041
projetée,1.041233035307592,259.2,0.7017440364838261
tonneau,1.04122678577631,360.8333333333333,0.6971809799191604
irrésistibles,1.041186588969963,280.0,0.7176491912186408
élancer,1.0411773189239972,662.6666666666666,0.6996150710698356
montrèrent,1.041133011798957,328.5,0.7480607805301855
tyrannique,1.0411138163118294,185.5,0.6881988016330403
confondaient,1.0411135188383696,245.2,0.7490029456007751
paysages,1.04110878509276,333.375,0.7150579838032195
perrette,1.0410786136349308,473.0,0.647227719770419
paragraphe,1.04106747506181,103.0,0.7207109170319268
renvoyer,1.0410669785269675,576.4444444444445,0.7162212184999066
nationales,1.0410668491013493,155.25,0.7087021724768382
carrières,1.0410632492785943,276.75,0.7517859329122312
entraînements,1.0410405392816098,238.0,0.6734707438059946
bussi,1.041013901658407,600.0,0.4544372663759405
blottit,1.0410103449398969,171.5,0.6937432580664997
émouvante,1.04100084365017,153.5,0.6860728414854409
assourdissant,1.0409790646881705,189.33333333333334,0.6061946194053114
tripotages,1.040960743284683,105.0,0.7359444568505623
seigneuries,1.040959619683968,201.0,0.7504352577589553
plancher,1.0409467691261347,819.2,0.6932511678425086
hongrie,1.0409256978447252,238.2,0.5757570807384085
fournisseur,1.0408877732048196,215.5,0.696737519896645
connaisseurs,1.0408541925859955,122.0,0.7641401453268681
aboutissent,1.0408294057736132,107.0,0.7118324473446372
mousquet,1.0408129116187677,407.0,0.4551559522326262
tumultueusement,1.0408080618550233,117.0,0.7362303060752755
dévoraient,1.040786692743053,160.0,0.7563408910599276
soulanges,1.0407840880955437,117.0,0.6892862025246492
talens,1.040777800405336,152.0,0.7609543263756177
chirurgiens,1.0407671120591435,166.66666666666666,0.7209044205326065
sauvera,1.0407619097435743,253.25,0.6787062265052196
entoura,1.0407616836578617,352.8333333333333,0.730212085515913
aubin,1.040758230769657,1077.25,0.596132354760941
célébration,1.0407323618699649,172.0,0.7108270731868436
menteuse,1.0407185730777069,165.0,0.7233280286896153
fente,1.0406786657663842,262.85714285714283,0.6581389982458649
sauvées,1.040677213187069,110.0,0.7041515998960373
complots,1.0406509560456259,147.66666666666666,0.6654001769806005
fondations,1.04062804919951,156.5,0.7134291373895588
pensiez,1.0406258956190797,195.75,0.6403582277905674
fréquents,1.0406225608413373,337.8,0.7078506812961227
usuriers,1.0406221425183926,118.0,0.7224407924028822
expirait,1.0406158217829908,125.5,0.7106409576481603
comptais,1.0406154620164458,395.8,0.7047134350269112
veillé,1.0405941866472748,325.0,0.6766144521848277
damner,1.0405392238406734,137.0,0.7511477459792038
campagnarde,1.0405378824503435,119.0,0.7497425661133513
verdier,1.0405354165799843,322.0,0.6320872325728483
enfuyait,1.0405176669865115,175.5,0.7257929202843959
mélodieux,1.0405172438226005,114.0,0.6140044461677177
missionnaires,1.0404658926775792,173.5,0.731872529005344
micou,1.0404616066645922,472.0,0.6967504929328444
gouvernait,1.0404589924903052,171.0,0.6933448148938393
piquepuce,1.040447505860345,676.0,0.5912056057839504
éloquentes,1.040432282085954,120.0,0.6739846505542441
demeurée,1.0404259207930666,387.125,0.6760089995101742
verticalement,1.0404207774844747,133.0,0.7097443252324643
brouhaha,1.040402923049399,410.3333333333333,0.6181432809807005
mélie,1.0403912216273428,876.0,0.7129544654709796
plaisanter,1.0403789504007956,373.57142857142856,0.6526732133721315
rappellerai,1.040376599476958,135.5,0.6568817671072267
projeté,1.0403680993682185,242.0,0.7057653929123106
inouïe,1.0403248555757132,408.6666666666667,0.6500837596748662
creusant,1.0403231020326387,121.33333333333333,0.7080540049150973
mosquée,1.0403130896619661,204.5,0.7049955429226464
assurances,1.0402791126326885,248.33333333333334,0.678322575803795
contredanse,1.0402777813635022,253.6,0.6572204058323692
revenu,1.0402750902179512,1944.2307692307693,0.7143737263743031
brillant,1.0402586013833932,1240.4545454545455,0.7159243608626364
financiers,1.0402520839776466,226.0,0.6233026327207127
reproduction,1.0402315758361904,123.5,0.7513955292358463
compositions,1.0402184630736782,157.0,0.7336592446437757
gilbert,1.0402173655150124,1149.5,0.5580868419647484
épié,1.0402061157406912,158.0,0.7325341414032965
réciter,1.0401960618723032,299.42857142857144,0.6442326440349507
truites,1.0401929842005326,120.5,0.7182183078989937
convive,1.0401904836178322,331.6666666666667,0.7281661555825797
noyers,1.0401876977801154,125.5,0.5523341542064937
bracelets,1.040182877642581,301.2,0.4925939966548135
circuler,1.0401696756386718,265.375,0.7411150071220133
tyran,1.0401645102412147,505.0,0.6595633058171698
exhaler,1.0401499786378012,140.75,0.6536357729443819
particularités,1.0401332316083451,197.0,0.6493820108551043
ébauche,1.0401205044695438,168.0,0.7398385082510561
fondateur,1.0401190673508687,180.0,0.7058803416110546
rentrèrent,1.0400877398612276,381.55555555555554,0.7162541137588486
laborieuse,1.040041937954615,409.4,0.6359999789679334
originales,1.0400397176753768,138.0,0.7068863913637312
installées,1.0400183970628842,109.0,0.7225958863909046
remplaça,1.0400124395244994,223.25,0.7519125876339817
rapprochée,1.0400090623841325,340.5,0.7181172944291758
demanderas,1.0399876352942203,159.0,0.6368780457373898
borner,1.0399875850172435,160.25,0.7301657053894351
embarquait,1.0399591670943007,117.0,0.6307475280986794
distinguent,1.0399078660530845,116.0,0.7538950440394857
étai,1.0398965282448245,109.0,0.5002307474260168
méritais,1.0398931506508062,133.0,0.4515519052777517
redoutaient,1.039885627510545,139.0,0.6991137049776686
élargi,1.0398826133223202,142.0,0.7462209717222177
disons,1.039877606135377,1002.0,0.7560309579479643
vénérables,1.039874781888722,165.4,0.7337704493942626
pelleteries,1.039874007363842,220.0,0.6776476302370485
afficher,1.0398638615326221,173.0,0.7141808247316117
valence,1.039863730416936,867.0,0.623471160116617
pincées,1.0398512997935268,202.0,0.668940685856615
resterait,1.0398457798455647,542.2222222222222,0.7652392262717538
élasticité,1.0398389153909449,143.0,0.6555381556707227
fentes,1.0398243635787017,277.3333333333333,0.6683443763435903
atteinte,1.039783201812011,610.4444444444445,0.7198862203294627
résulter,1.0397818002349766,164.6,0.6595728280676838
épuisaient,1.0397696694975462,123.0,0.675922657524414
orienter,1.0397336041662983,234.33333333333334,0.6140248443579287
tac,1.0397281472306812,159.66666666666666,0.5718924035489835
moules,1.039725305501488,152.5,0.6965630402719724
blancheurs,1.0397234409613436,215.66666666666666,0.7184612947451834
éclatant,1.0397207344062926,803.6666666666666,0.7314117718434056
rappelé,1.039718103514244,599.1111111111111,0.7508588184773264
achevée,1.0397164093128692,416.57142857142856,0.6783112646887509
blessant,1.0397052035122636,163.0,0.7458251260549263
béquilles,1.0396848921529944,152.0,0.7424984640511365
brie,1.0396803474374985,181.0,0.7519616271354775
plantée,1.0396748342895108,390.7142857142857,0.6198745610654558
tuyaux,1.0396692057425427,338.0,0.7143462863053949
communément,1.0396595127364137,134.0,0.7642662298483288
effusion,1.039657544633143,699.0,0.5983101127381505
aisée,1.0396424855401434,249.4,0.6896652303148236
audition,1.039617962924486,174.0,0.6685083652756855
friedland,1.039600047134191,294.0,0.605543994659155
satan,1.0395885917954728,505.22222222222223,0.7297687927235496
sanglante,1.0395700022291963,602.5,0.7359484356111947
quittai,1.0395691940568796,388.0,0.6464553272880823
jalousies,1.039544473804329,295.8333333333333,0.6405938026688996
acceptée,1.0395443515719824,435.6,0.6749607393161787
dises,1.039531576690369,122.0,0.3858589672454652
montfort,1.039527048202004,438.3333333333333,0.5843060181817783
tendirent,1.0395258130122405,177.0,0.7139630185833223
écluse,1.0395169786164198,194.0,0.6681754157268115
rêva,1.0395102248398387,264.6,0.7330503813680667
répondais,1.039493501216386,241.25,0.6275267064200177
débit,1.0394535273024874,186.75,0.7399702745328708
jusques,1.0394435097461572,331.0,0.7377835418260481
inépuisable,1.0394333189237983,304.25,0.7209109832207543
procure,1.0394259013793807,246.83333333333334,0.7049839731359736
factionnaires,1.0394222700972162,171.5,0.6739044214109363
loir,1.0394211274684035,102.0,0.7554810495241536
envahirent,1.039404876968653,110.0,0.768277436822608
séparons,1.0393922515187517,125.33333333333333,0.5869213205098719
attriste,1.03938914475315,159.0,0.7264518560606321
